CI_adopted;time;Name;AgeAtCI;TotalComm;nbrCISystems;nbrReleases;TotalDev;ETR;NRC;RRC;NRefDev;RRD;Ref.Churn;Ref.Breadth;RChR;RCBR
0;-11;Unidata/thredds;86;9780;1;60;63;1.8125;17;0.2125;3;0.5;45.41176471;2.176470588;0.104253977;0.28928727
0;-10;Unidata/thredds;86;9780;1;60;63;1.277777778;19;0.240506329;3;0.5;114.7894737;3.368421053;0.11454505;0.295359995
0;-9;Unidata/thredds;86;9780;1;60;63;1.666666667;4;0.153846154;2;0.285714286;112.75;3.75;0.027822232;0.339639262
0;-8;Unidata/thredds;86;9780;1;60;63;2.833333333;7;0.24137931;3;0.5;187.7142857;1.571428571;0.061522951;0.262506657
0;-7;Unidata/thredds;86;9780;1;60;63;1.08;26;0.236363636;5;0.714285714;286.9230769;3.346153846;0.19073451;0.308201452
0;-6;Unidata/thredds;86;9780;1;60;63;2.416666667;13;0.245283019;4;0.666666667;31.69230769;1.692307692;0.060605463;0.497555336
0;-5;Unidata/thredds;86;9780;1;60;63;1.368421053;20;0.303030303;4;0.571428571;45.45;2;0.036565552;0.335734127
0;-4;Unidata/thredds;86;9780;1;60;63;1.210526316;20;0.327868852;3;0.375;2429.85;14.7;0.275359353;0.431109991
0;-3;Unidata/thredds;86;9780;1;60;63;3;8;0.106666667;1;0.166666667;127.125;1.5;0.175601361;0.290922619
0;-2;Unidata/thredds;86;9780;1;60;63;1.263157895;20;0.333333333;2;0.4;4322.3;13.75;0.212936047;0.301897307
0;-1;Unidata/thredds;86;9780;1;60;63;1.1875;17;0.309090909;3;0.75;619.5294118;3.470588235;0.163789548;0.210670249
1;1;Unidata/thredds;86;9780;1;60;63;0.585365854;42;0.371681416;3;0.5;1324.309524;11.23809524;0.231349308;0.288072473
1;2;Unidata/thredds;86;9780;1;60;63;0.818181818;34;0.425;2;0.4;419.3823529;3.823529412;0.215320907;0.254762525
1;3;Unidata/thredds;86;9780;1;60;63;0.966666667;31;0.424657534;2;0.4;236.7096774;2.741935484;0.096866144;0.217499629
1;4;Unidata/thredds;86;9780;1;60;63;0.764705882;35;0.52238806;4;0.571428571;49.11428571;2.257142857;0.086821799;0.338958271
1;5;Unidata/thredds;86;9780;1;60;63;0.911764706;35;0.443037975;3;0.428571429;771.2;6.771428571;0.139974812;0.329990626
1;6;Unidata/thredds;86;9780;1;60;63;1.2;21;0.344262295;4;0.571428571;3563.47619;8.285714286;0.129342537;0.247354514
1;7;Unidata/thredds;86;9780;1;60;63;3.666666667;7;0.189189189;3;0.428571429;450.4285714;2;0.31761027;0.268150897
1;8;Unidata/thredds;86;9780;1;60;63;1.166666667;25;0.337837838;6;0.75;3391.88;10.44;0.201868927;0.412846479
1;9;Unidata/thredds;86;9780;1;60;63;0.882352941;35;0.291666667;5;0.5;1391;8.228571429;0.221983993;0.280197511
1;10;Unidata/thredds;86;9780;1;60;63;1;29;0.371794872;3;0.375;195.3103448;2.862068966;0.064064148;0.200374253
1;11;Unidata/thredds;86;9780;1;60;63;0.707317073;42;0.238636364;7;0.7;160.6904762;2.380952381;0.069974057;0.28082335
1;12;Unidata/thredds;86;9780;1;60;63;1.238095238;22;0.431372549;5;0.625;237.1363636;2.863636364;0.09728082;0.289821468
1;13;Unidata/thredds;86;9780;1;60;63;1.466666667;16;0.156862745;2;0.222222222;1151.6875;3.8125;0.076215837;0.24011249
